OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,S-Ethyl dipropylthiocarbamate,Total,0.54,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,2.7,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Imidacloprid,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Malathion,Total,0.38,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.9,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Iprodione,Total,0.54,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,2.7,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Prometryn,Total,0.38,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.9,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Flutolanil,Total,0.11,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,.54,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Chlorpyrifos-methyl,Total,0.11,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,.54,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Phosphorus,Total,0.014,mg/L,,Final,,Actual,,,,,,,,,,,,,365.1,USEPA,Phosphorus by Colorimetry,https://www.nemi.gov/methods/method_summary/4823/,E31780,2023-10-31,,Practical Quantitation Limit,.005,mg/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Pheophytin a,Total,1,ug/L,,Final,,Actual,,,,,,**U**Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,,,,,,,10200-H,APHA,10200 H ~ Chlorophyll a-b-c Determination,,E31780,2023-10-31,,Practical Quantitation Limit,3.2,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Fluridone,Total,0.0008,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.0032,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Mevinphos,Total,1.1,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,5.4,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Molinate,Total,0.27,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.3,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,BDE-099,Total,5.4,ng/L,,Final,,Actual,,,,,,**U**Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-01,,Practical Quantitation Limit,16,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Cyanazine,Total,5.4,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,27,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Caffeine,Total,8.1,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,40,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Oxadiazon,Total,0.38,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.9,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,GFD DNA marker,Total,180,tsc/100mL,,Final,,Actual,,,,,,**U**,,,,,,,PCR-1.3,21FLWQSP_WQX,PCR-1.3,,E31780,2023-11-20,,Practical Quantitation Limit,900,tsc/100mL,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,"2,4-D",Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Sulfentrazone,Total,1.5,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,7.5,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Fenuron,Total,0.032,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.13,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Tolfenpyrad,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Fonofos,Total,0.16,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,.81,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Vanadium,Total,2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2023-10-31,,Practical Quantitation Limit,8,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Phorate,Total,0.27,ng/L,,Final,,Estimated,,,,,,**UJ**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.3,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Endothall,Total,0.25,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-26,,Practical Quantitation Limit,1,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Afidopyropen,Total,0.002,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.008,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Ethoprop,Total,0.13,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,.67,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Napropamide,Total,0.75,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,3.8,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Cadmium,Total,0.02,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2023-11-01,,Practical Quantitation Limit,.08,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,"Chlorophyll a, corrected for pheophytin",Total,0.98,ug/L,,Final,,Actual,,,,,,**I**Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,,,,,,,10200-H,APHA,10200 H ~ Chlorophyll a-b-c Determination,,E31780,2023-10-31,,Practical Quantitation Limit,2.9,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Silvex,Total,0.004,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,8321,USEPA,Non-Volatile Compounds by HPLC,,E31780,2023-10-31,,Practical Quantitation Limit,.016,ug/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,2-Chloro-4-isopropylamino-6-amino-s-triazine,Total,1.4,ng/L,,Final,,Actual,,,,,,**U**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,7,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Magnesium,Total,6.24,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2023-10-31,,Practical Quantitation Limit,.16,mg/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Fluxapyroxad,Total,0.28,ng/L,,Final,,Actual,,,,,,**I**MS accuracy for some parameters not assessed due to high content of these parameters in the sample spiked.  Refer to the Lab Analysis Report for an explanation of QC Codes.,,,,,,,EPA 8270,21FLWQSP_WQX,EPA 8270,,E31780,2023-11-02,,Practical Quantitation Limit,1.3,ng/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Potassium,Total,0.7,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2023-10-31,,Practical Quantitation Limit,1.2,mg/L,,STORET
21FLWQSP_WQX,"FDEP, Water Quality Standards and Special Projects (Florida)",21FLWQSP_WQX-CHIPOLA REF-10/25/23,Sample-Routine,Water,Surface Water,2023-10-25,10:40:00,EST,2023-10-25,10:40:00,EST,.1,m,,,,,,SCIREF,FDEP WATER QUALITY STANDARDS PROGRAM,21FLWQSP_WQX-31020012,,,,,Direct Grab,21FLWQSP_WQX,Direct Grab,Water Bottle,,Total Kjeldahl nitrogen (Organic N & NH3),Total,0.18,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,351.2,USEPA,351.2 ~ EPA; Total Kjeldahl Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/9626/,E31780,2023-10-30,,Practical Quantitation Limit,.2,mg/L,,STORET
