OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionEquipmentName,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,PreparationStartDate,ProviderName
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Manganese,Total,55,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Ammonia-nitrogen,Total,0.024,mg/L,,Final,,Actual,,,,,,,,,,,,,350.1,USEPA,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,E31780,2025-07-16,,Practical Quantitation Limit,.005,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Copper,Total,0.4,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Tin,Total,3,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,12,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,"Chlorophyll a, uncorrected for pheophytin",Total,2.7,ug/L,,Final,,Actual,,,,,,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,,,,,,,10200-H,APHA,10200 H ~ Chlorophyll a-b-c Determination,,E31780,2025-07-22,,Practical Quantitation Limit,.92,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Sodium,Total,2.5,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,2,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Boron,Total,10.5,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Fluoride,Total,0.042,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,4500-F-C,APHA,4500 F C ~ Fluoride in Water Using an ISE,https://www.nemi.gov/methods/method_summary/5709/,E31780,2025-07-15,,Practical Quantitation Limit,.1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Lead,Total,0.49,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Pheophytin a,Total,0.71,ug/L,,Final,,Actual,,,,,,**I**Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,,,,,,,10200-H,APHA,10200 H ~ Chlorophyll a-b-c Determination,,E31780,2025-07-22,,Practical Quantitation Limit,1.9,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,pH,,8.1,None,,Final,,Actual,,,,,,,,,,,,,FDEP FT1100,21FLTLHR_WQX,FDEP FT1100,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Dissolved oxygen saturation,,123.6,%,,Final,,Actual,,,,,,,,,,,,,FDEP FT1500,21FLTLHR_WQX,FDEP FT1500,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Dissolved oxygen (DO),,9.52,mg/L,,Final,,Actual,,,,,,,,,,,,,FDEP FT1500,21FLTLHR_WQX,FDEP FT1500,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Sulfate,Total,1.5,mg/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2025-07-25,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Aluminum,Total,59,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Total hardness,Total,150,mg/L,,Final,,Actual,,,,,,,,,,,,,2340B,APHA,2340 B ~ Hardness by Calculation,https://www.nemi.gov/methods/method_summary/4679/,E31780,2025-07-18,,Practical Quantitation Limit,1.4,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Arsenic,Total,0.5,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.2,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,Specific conductance,,266.5,umho/cm,,Final,,Actual,,,,,,,,,,,,,FDEP FT1200,21FLTLHR_WQX,FDEP FT1200,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Molybdenum,Total,0.15,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.6,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Cadmium,Total,0.043,ug/L,,Final,,Actual,,,,,,**I**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.08,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Chloride,Total,5.8,mg/L,,Final,,Actual,,,,,,,,,,,,,300.0,USEPA,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,E31780,2025-07-25,,Practical Quantitation Limit,.5,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Organic carbon,Total,1.6,mg/L,,Final,,Actual,,,,,,,,,,,,,5310-B,APHA,5310 B ~ Total Organic Carbon by Combustion-Infrared Method,https://www.nemi.gov/methods/method_summary/5717/,E31780,2025-07-16,,Practical Quantitation Limit,1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,"Chlorophyll a, corrected for pheophytin",Total,2.2,ug/L,,Final,,Actual,,,,,,Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.,,,,,,,10200-H,APHA,10200 H ~ Chlorophyll a-b-c Determination,,E31780,2025-07-22,,Practical Quantitation Limit,1.5,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Titanium,Total,0.75,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,3,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Magnesium,Total,3.3,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,.16,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Beryllium,Total,0.034,ug/L,,Final,,Actual,,,,,,**I**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.04,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Calcium,Total,54.7,mg/L,,Final,,Actual,,,,,,,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,.3,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Zinc,Total,5,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-21,,Practical Quantitation Limit,20,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Potassium,Total,0.67,mg/L,,Final,,Actual,,,,,,**I**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-18,,Practical Quantitation Limit,1.2,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Chromium,Total,0.82,ug/L,,Final,,Actual,,,,,,**I**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,1.6,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Thallium,Total,0.1,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.4,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,True color,,4.7,PCU,,Final,,Actual,,,,,,**I**,,,,,,,110.2,USEPA,Color Analysis Using Platinum/Cobalt,https://www.nemi.gov/methods/method_summary/5208/,E31780,2025-07-11,,Practical Quantitation Limit,6,PCU,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Nitrate + Nitrite,Total,2.2,mg/L,,Final,,Actual,,,,,,,,,,,,,353.2,USEPA,Nitrate-Nitrite Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/4702/,E31780,2025-07-15,,Practical Quantitation Limit,.1,mg/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Cobalt,Total,0.124,ug/L,,Final,,Actual,,,,,,,,,,,,,200.8,USEPA,200.8 ~ EPA; Metals in Waters by ICP/MS,https://www.nemi.gov/methods/method_summary/4665/,E31780,2025-07-15,,Practical Quantitation Limit,.08,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25,Sample-Routine,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Direct Grab,21FLTLHR_WQX,Direct Grab,Water Bottle,,Vanadium,Total,2,ug/L,,Final,,Actual,,,,,,**U**,,,,,,,200.7,USEPA,Metals in Water by ICP-AES,https://www.nemi.gov/methods/method_summary/4690/,E31780,2025-07-21,,Practical Quantitation Limit,8,ug/L,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,"Depth, Secchi disk depth",,0.8,m,,Final,,Actual,,,,,,**S**,,,,,,,FDEP FT1700,21FLTLHR_WQX,FDEP FT1700,,,,,,,,,STORET
21FLTLHR_WQX,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016-07/10/25-FP1,Field Msr/Obs,Water,Surface Water,2025-07-10,13:50:00,EST,2025-07-10,13:50:00,EST,.3,m,,,,,,SMP,FDEP TALLAHASSEE REGIONAL OPERATIONS CENTER,21FLTLHR_WQX-G2TLHR0016,,,,,Field Test-Discrete,21FLTLHR_WQX,Field Testing- Discrete,Miscellaneous (Other),,"Temperature, water",,28.9,deg C,,Final,,Actual,,,,,,,,,,,,,FDEP FT1400,21FLTLHR_WQX,FDEP FT1400,,,,,,,,,STORET
